Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Instrument,Isolation_Source,Lat_Lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,samp_size,Sample Name,Source_material_ID,SRA Study
SRR5369258,AMPLICON,600,23272200,PRJNA379981,SAMN06627787,Metagenome or environmental,16307359,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664559,USA,North America,USA: Hawaii,Illumina MiSeq,soil,20.1326371 N 155.8559856 W,3_34_BAC142,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,3_34_BAC142,Sample142,SRP102378
SRR5369259,AMPLICON,600,17235600,PRJNA379981,SAMN06627786,Metagenome or environmental,11980824,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664560,USA,North America,USA: Hawaii,Illumina MiSeq,soil,20.1342108 N 155.8541407 W,3_33S_BAC141,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,3_33S_BAC141,Sample141,SRP102378
SRR5369260,AMPLICON,600,19638000,PRJNA379981,SAMN06627785,Metagenome or environmental,13516588,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664561,USA,North America,USA: Hawaii,Illumina MiSeq,soil,20.1342108 N 155.8541407 W,3_33_BAC140,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,3_33_BAC140,Sample140,SRP102378
SRR5369261,AMPLICON,600,27651600,PRJNA379981,SAMN06627784,Metagenome or environmental,19616014,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664562,USA,North America,USA: Hawaii,Illumina MiSeq,soil,20.1367965 N 155.8522377 W,3_32S_BAC139,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,3_32S_BAC139,Sample139,SRP102378
SRR5369262,AMPLICON,600,25348200,PRJNA379981,SAMN06627783,Metagenome or environmental,17694184,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664563,USA,North America,USA: Hawaii,Illumina MiSeq,soil,20.1367965 N 155.8522377 W,3_32_BAC138,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,3_32_BAC138,Sample138,SRP102378
SRR5369263,AMPLICON,600,25759800,PRJNA379981,SAMN06627782,Metagenome or environmental,17530551,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664564,USA,North America,USA: Hawaii,Illumina MiSeq,soil,20.1389061 N 155.8507466 W,3_31B_BAC137,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,3_31B_BAC137,Sample137,SRP102378
SRR5369264,AMPLICON,600,10755600,PRJNA379981,SAMN06627781,Metagenome or environmental,7364867,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664565,USA,North America,USA: Hawaii,Illumina MiSeq,soil,not applicable,3_EC3_BAC136,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,3_EC3_BAC136,Sample136,SRP102378
SRR5369265,AMPLICON,600,22791600,PRJNA379981,SAMN06627780,Metagenome or environmental,15850888,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664566,USA,North America,USA: Hawaii,Illumina MiSeq,soil,20.1389061 N 155.8507466 W,3_31A_BAC135,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,3_31A_BAC135,Sample135,SRP102378
SRR5369266,AMPLICON,600,23288400,PRJNA379981,SAMN06627779,Metagenome or environmental,16036358,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664567,USA,North America,USA: Hawaii,Illumina MiSeq,soil,20.1389061 N 155.8507466 W,3_31_BAC134,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,3_31_BAC134,Sample134,SRP102378
SRR5369267,AMPLICON,600,16018800,PRJNA379981,SAMN06627778,Metagenome or environmental,11025089,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664568,USA,North America,USA: Hawaii,Illumina MiSeq,soil,20.1407182 N 155.8492309 W,3_30_BAC133,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,3_30_BAC133,Sample133,SRP102378
SRR5369268,AMPLICON,600,24571800,PRJNA379981,SAMN06627777,Metagenome or environmental,17221222,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664569,USA,North America,USA: Hawaii,Illumina MiSeq,soil,20.1429576 N 155.8475317 W,3_29_BAC132,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,3_29_BAC132,Sample132,SRP102378
SRR5369269,AMPLICON,600,27115800,PRJNA379981,SAMN06627776,Metagenome or environmental,18900656,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664570,USA,North America,USA: Hawaii,Illumina MiSeq,soil,20.1443198 N 155.8425664 W,3_27_BAC131,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,3_27_BAC131,Sample131,SRP102378
SRR5369270,AMPLICON,600,26664000,PRJNA379981,SAMN06627775,Metagenome or environmental,18738846,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664571,USA,North America,USA: Hawaii,Illumina MiSeq,soil,20.1455906 N 155.8399032 W,3_26B_BAC130,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,3_26B_BAC130,Sample130,SRP102378
SRR5369271,AMPLICON,600,27265800,PRJNA379981,SAMN06627774,Metagenome or environmental,18756722,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664572,USA,North America,USA: Hawaii,Illumina MiSeq,soil,20.1455906 N 155.8399032 W,3_26A_BAC129,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,3_26A_BAC129,Sample129,SRP102378
SRR5369272,AMPLICON,600,31034400,PRJNA379981,SAMN06627773,Metagenome or environmental,21567720,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664573,USA,North America,USA: Hawaii,Illumina MiSeq,soil,20.1455906 N 155.8399032 W,3_26_BAC128,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,3_26_BAC128,Sample128,SRP102378
SRR5369273,AMPLICON,600,25003200,PRJNA379981,SAMN06627772,Metagenome or environmental,17706733,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664574,USA,North America,USA: Hawaii,Illumina MiSeq,soil,20.146422 N 155.8370503 W,3_25_BAC127,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,3_25_BAC127,Sample127,SRP102378
SRR5369274,AMPLICON,600,15541200,PRJNA379981,SAMN06627771,Metagenome or environmental,10682900,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664575,USA,North America,USA: Hawaii,Illumina MiSeq,soil,20.1470354 N 155.8342795 W,3_24_BAC126,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,3_24_BAC126,Sample126,SRP102378
SRR5369275,AMPLICON,600,24526800,PRJNA379981,SAMN06627770,Metagenome or environmental,17148426,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664576,USA,North America,USA: Hawaii,Illumina MiSeq,soil,20.1479032 N 155.8314082 W,3_23_BAC125,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,3_23_BAC125,Sample125,SRP102378
SRR5369276,AMPLICON,600,13027200,PRJNA379981,SAMN06627769,Metagenome or environmental,8978342,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664577,USA,North America,USA: Hawaii,Illumina MiSeq,soil,20.148086 N 155.8290215 W,3_22_BAC124,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,3_22_BAC124,Sample124,SRP102378
SRR5369277,AMPLICON,600,29037600,PRJNA379981,SAMN06627768,Metagenome or environmental,19830786,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664578,USA,North America,USA: Hawaii,Illumina MiSeq,soil,20.1487437 N 155.8262993 W,3_21B_BAC123,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,3_21B_BAC123,Sample123,SRP102378
SRR5369278,AMPLICON,600,27646800,PRJNA379981,SAMN06627767,Metagenome or environmental,19236076,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664579,USA,North America,USA: Hawaii,Illumina MiSeq,soil,20.1487437 N 155.8262993 W,3_21A_BAC122,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,3_21A_BAC122,Sample122,SRP102378
SRR5369279,AMPLICON,600,20980800,PRJNA379981,SAMN06627766,Metagenome or environmental,14541412,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664580,USA,North America,USA: Hawaii,Illumina MiSeq,soil,20.1487437 N 155.8262993 W,3_21S_BAC121,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,3_21S_BAC121,Sample121,SRP102378
SRR5369280,AMPLICON,600,26087400,PRJNA379981,SAMN06627765,Metagenome or environmental,17954610,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664581,USA,North America,USA: Hawaii,Illumina MiSeq,soil,20.1487437 N 155.8262993 W,3_21_BAC120,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,3_21_BAC120,Sample120,SRP102378
SRR5369281,AMPLICON,600,24699000,PRJNA379981,SAMN06627764,Metagenome or environmental,17175708,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664582,USA,North America,USA: Hawaii,Illumina MiSeq,soil,20.151139 N 155.8233119 W,3_20_BAC119,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,3_20_BAC119,Sample119,SRP102378
SRR5369282,AMPLICON,600,25219800,PRJNA379981,SAMN06627763,Metagenome or environmental,17243642,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664583,USA,North America,USA: Hawaii,Illumina MiSeq,soil,20.1514988 N 155.8205746 W,3_19_BAC118,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,3_19_BAC118,Sample118,SRP102378
SRR5369283,AMPLICON,600,15659400,PRJNA379981,SAMN06627762,Metagenome or environmental,10735421,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664584,USA,North America,USA: Hawaii,Illumina MiSeq,soil,20.1526044 N 155.817497 W,3_18_BAC117,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,3_18_BAC117,Sample117,SRP102378
SRR5369284,AMPLICON,600,17739600,PRJNA379981,SAMN06627761,Metagenome or environmental,12212755,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664585,USA,North America,USA: Hawaii,Illumina MiSeq,soil,20.1531184 N 155.8147147 W,3_17_BAC116,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,3_17_BAC116,Sample116,SRP102378
SRR5369285,AMPLICON,600,18580800,PRJNA379981,SAMN06627760,Metagenome or environmental,12835003,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664586,USA,North America,USA: Hawaii,Illumina MiSeq,soil,20.1536588 N 155.811971 W,3_16B_BAC115,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,3_16B_BAC115,Sample115,SRP102378
SRR5369286,AMPLICON,600,24136800,PRJNA379981,SAMN06627759,Metagenome or environmental,16494403,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664587,USA,North America,USA: Hawaii,Illumina MiSeq,soil,20.1536588 N 155.811971 W,3_16A_BAC114,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,3_16A_BAC114,Sample114,SRP102378
SRR5369287,AMPLICON,600,18664800,PRJNA379981,SAMN06627758,Metagenome or environmental,12695353,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664588,USA,North America,USA: Hawaii,Illumina MiSeq,soil,20.1536588 N 155.811971 W,3_16_BAC113,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,3_16_BAC113,Sample113,SRP102378
SRR5369288,AMPLICON,600,23085600,PRJNA379981,SAMN06627757,Metagenome or environmental,15918933,STANFORD UNIVERSITY,2015-07,public,,s3,s3.us-east-1,SRX2664589,USA,North America,USA: Hawaii,Illumina MiSeq,soil,20.1538764 N 155.8073956 W,3_15S_BAC112,PAIRED,PCR,METAGENOMIC,soil metagenome,ILLUMINA,2018-04-30T00:00:00Z,0.25g,3_15S_BAC112,Sample112,SRP102378
